565,187,10
441,280,7
194,71,10
2475,177,10
336,324,10
1587,174,10
2476,129,9
2477,174,10
2478,231,10
1282,156,9
2479,175,10
85,127,9
2192,126,9
99,160,10
1862,42,10
2480,191,10
745,120,10
879,213,10
1387,234,9
1614,39,9
1916,49,10
22,147,10
95,134,9
559,137,9
845,342,9
1503,111,4
803,99,10
997,220,10
2481,45,10
1115,165,10
2482,106,10
581,197,9
1114,112,9
1185,127,8
124,135,10
2377,293,10
568,39,10
2483,307,6
2484,49,6
1154,201,10
780,185,10
1432,275,10
1284,46,7
921,234,6
2485,32,10
1576,127,10
2486,111,10
932,221,7
2487,32,8
2488,32,10
37,10,10
2489,44,7
922,276,5
1720,24,10
210,10,10
1805,158,9
2490,165,8
263,234,10
1776,208,7
1150,111,9
29,317,10
2397,14,8
725,222,8
1904,321,3
247,161,6
2094,161,10
2491,176,10
1135,124,10
2492,12,10
2493,335,9
2494,126,10
2116,137,10
2495,48,10
581,222,9
311,171,8
1442,174,10
475,289,8
149,125,9
1470,282,10
2251,293,10
132,298,10
556,49,10
288,29,9
1312,344,9
866,14,9
568,213,10
689,134,0
1789,174,7
719,45,10
492,71,8
360,147,9
448,276,2
240,121,8
2496,174,9
1060,129,5
2051,177,10
95,142,9
430,32,10
577,112,7
583,231,10
129,137,10
2497,174,8
1229,12,5
2124,38,10
2498,183,10
1409,177,9
72,138,10
2499,213,10
2500,387,5
1202,234,10
1365,161,9
130,145,8
2463,177,10
2501,39,9
190,208,7
59,118,10
839,234,8
390,135,10
2502,39,10
1894,234,6
1358,49,9
1036,204,9
2180,252,8
994,438,10
42,286,9
1366,258,6
1630,71,10
2503,141,10
1297,193,10
161,325,9
289,377,8
691,174,10
2504,188,9
460,412,10
702,182,8
255,304,8
18,135,10
2505,229,10
1054,214,9
1485,49,9
316,171,10
2295,14,9
1071,289,10
400,206,9
600,257,10
1420,71,9
1329,13,8
2506,126,10
2507,49,10
1372,163,10
2508,248,10
2509,97,8
358,433,10
932,234,10
833,44,5
923,295,8
394,111,4
2510,257,8
447,123,8
2307,174,7
2312,124,9
1284,330,7
191,135,8
498,191,8
698,12,8
2511,49,8
844,335,10
84,299,10
1737,305,10
986,177,8
87,185,10
939,125,7
787,212,6
1900,39,8
865,134,7
1821,234,10
2512,182,8
441,147,4
2513,161,8
178,177,10
1798,39,4
1078,12,10
85,48,10
752,49,10
2514,316,9
918,71,10
2107,134,9
2515,177,10
87,13,10
2195,234,8
320,127,10
2359,257,9
2281,177,10
2516,213,10
2517,271,5
724,127,10
1452,248,9
727,97,8
2518,142,10
1464,171,7
1556,137,10
1165,161,8
2519,39,10
1473,198,7
22,210,10
2520,186,10
2521,302,7
2522,39,8
174,189,7
2523,71,10
2410,49,7
23,49,10
1106,283,10
75,118,10
159,161,9
2267,16,10
1421,39,8
642,161,8
2524,49,7
1987,183,10
2525,164,9
1276,206,9
676,111,10
2224,234,8
2049,283,10
2526,182,9
524,48,8
2527,198,10
683,309,7
559,217,9
883,126,9
590,288,8
255,439,8
352,193,10
1155,282,10
1283,278,9
542,193,9
706,172,9
2528,126,10
687,141,10
1963,127,10
219,174,10
460,306,10
3,126,9
368,49,10
536,118,9
2149,127,10
884,156,10
2529,133,6
2530,71,10
2531,39,8
659,309,9
1055,126,8
930,161,10
590,13,10
1945,234,8
2532,49,10
818,10,9
63,111,7
117,44,10
818,271,10
2533,137,9
1164,125,7
1136,45,9
1257,71,9
162,134,8
2525,174,7
2534,126,10
852,158,9
2341,370,10
921,137,10
444,277,10
2463,193,8
2173,280,9
1330,120,10
301,225,10
1972,10,5
2535,213,10
583,268,9
43,236,8
977,71,6
2196,125,10
464,257,10
1759,163,10
263,137,8
1885,231,10
2186,286,6
559,262,9
2536,175,9
570,126,9
2537,32,5
251,212,10
919,177,10
1375,221,9
43,387,10
2538,182,10
397,71,10
1223,12,8
2064,346,9
747,301,10
1804,262,10
22,195,10
1729,147,10
2539,71,8
152,366,10
2540,126,10
255,145,10
1760,174,9
2413,248,9
110,137,6
1058,268,9
1890,401,10
443,94,5
1946,126,8
66,160,10
348,24,10
1245,185,10
627,148,7
1622,32,9
899,161,10
2541,126,8
2027,49,8
876,161,6
1729,13,10
1442,439,10
2542,49,9
422,129,10
1038,141,10
460,10,10
1624,225,10
474,177,10
151,107,8
1143,280,10
575,175,8
2543,141,10
2544,174,9
2545,138,10
760,363,10
464,276,6
463,174,9
2546,49,9
615,122,10
322,278,10
2547,39,8
2548,32,7
1227,288,10
505,336,9
2549,193,10
605,71,10
241,321,9
2550,137,10
365,293,10
450,71,10
612,208,6
959,160,5
396,111,9
1900,138,9
140,285,4
1586,127,10
1737,307,6
2278,174,9
2551,236,8
2195,319,7
1764,242,10
1357,336,8
1440,262,10
1623,129,8
622,126,10
2552,129,8
430,135,10
2521,174,9
170,32,10
1474,299,10
1007,135,10
2553,129,8
1010,426,10
1516,135,10
2342,193,10
2554,433,9
2555,127,7
1411,252,10
2556,125,10
2557,319,8
2558,174,10
277,184,10
1614,111,9
921,193,10
12,118,9
2559,32,6
201,363,10
1719,168,8
2560,71,10
1426,45,10
2129,134,10
89,123,6
1160,301,5
715,234,8
2561,164,9
2562,126,10
893,141,5
189,201,10
812,138,10
316,177,10
2563,118,5
161,286,9
552,276,6
2564,127,10
349,48,10
2565,10,9
288,16,9
581,177,9
2566,126,7
1813,14,10
561,135,10
2226,127,10
1068,335,9
2567,32,10
991,201,8
171,49,10
221,354,7
1950,125,10
154,246,9
789,275,10
1862,168,10
259,123,8
1335,182,9
2414,191,8
304,161,8
689,242,0
77,275,6
437,165,10
2568,118,7
2385,236,10
1011,212,9
809,295,5
22,276,10
236,121,8
1958,174,9
2486,234,8
2569,248,10
866,46,10
2570,234,10
1794,32,10
119,142,7
1998,263,10
671,208,10
2571,135,8
2027,45,7
352,160,10
2359,134,8
1843,161,9
90,227,10
2572,231,9
1513,111,5
2573,129,10
946,185,10
1341,49,7
864,71,10
1114,125,8
1927,413,8
1676,385,7
1819,44,10
2574,280,10
2247,49,8
2575,316,10
1470,45,10
1429,198,9
2576,234,8
851,174,10
994,191,8
1089,413,10
1180,284,8
860,317,9
2440,126,10
2577,24,9
485,112,10
2578,126,10
2579,135,10
2580,111,10
2581,193,10
651,32,10
1270,230,10
1882,212,8
2582,121,10
917,210,10
135,197,10
632,342,10
22,244,10
818,135,9
1022,174,10
2583,126,9
1663,24,9
1158,174,9
2220,147,9
2584,126,8
529,401,7
1809,330,10
471,396,10
320,300,10
2585,24,6
2586,289,8
2587,177,10
924,354,10
2429,432,9
230,97,10
640,125,8
1327,135,10
2115,214,9
2588,271,10
2535,120,10
304,220,9
1817,257,7
2589,280,10
2590,45,8
959,210,6
1842,185,9
219,171,8
2591,141,10
1114,15,8
660,180,9
2175,177,9
2592,106,9
2593,236,10
726,236,6
2594,271,9
1447,71,7
1991,138,10
727,163,10
2595,260,6
1430,201,7
87,161,10
581,185,9
42,277,9
814,270,10
885,208,9
869,247,8
1319,13,10
1793,174,8
2057,335,9
297,32,5
1204,97,9
275,187,10
1125,174,8
1631,177,8
676,97,10
1038,120,10
1558,248,7
985,24,10
825,137,10
1548,307,10
2596,280,7
769,289,9
804,129,8
1862,193,8
833,161,8
2043,71,10
556,127,10
1790,44,10
2597,10,9
2204,126,10
1070,275,8
441,10,8
2276,32,8
311,127,7
166,129,10
157,208,6
351,174,10
1497,172,10
1390,280,9
2598,171,10
2599,126,10
2600,120,7
2601,354,10
105,177,10
188,282,10
2602,118,10
1551,336,9
2049,193,9
1108,174,10
428,174,9
981,118,10
1958,160,10
1468,142,10
1042,168,7
2603,134,8
7,382,10
2604,280,10
1081,201,10
995,118,10
287,303,10
1746,147,10
941,39,9
1008,186,9
18,284,10
161,148,9
181,301,9
1196,184,10
1437,318,10
704,321,10
2605,177,8
2606,135,8
75,234,10
608,142,10
2448,31,8
155,122,9
2607,163,10
937,118,9
1009,289,10
1406,39,10
767,208,10
2608,174,9
2445,280,10
2609,141,10
2610,174,10
1447,234,9
2524,142,9
26,283,10
871,262,10
132,13,10
56,187,9
2611,32,8
2612,231,10
1436,171,10
2613,171,10
2614,315,8
1506,134,10
2362,49,10
368,10,10
1785,208,6
2615,231,10
23,134,10
492,174,10
593,248,10
1987,188,10
541,372,8
2616,215,10
2617,49,10
836,12,10
1254,134,9
2618,277,9
316,71,10
7,344,10
2113,118,10
2495,97,7
452,71,10
7,285,10
766,127,9
571,278,10
263,135,10
2267,118,10
565,171,10
2619,282,8
529,236,7
2620,161,9
261,118,10
1009,147,5
336,192,10
32,118,10
2478,161,8
2621,12,8
42,216,9
115,231,7
245,45,10
414,135,10
803,134,10
2622,234,10
1432,129,10
2623,10,8
2624,147,8
571,14,10
475,126,7
804,161,8
880,280,10
2625,174,8
91,328,8
537,227,10
2626,184,9
640,111,7
1240,188,8
1567,126,9
598,39,10
2627,234,9
2628,71,10
2554,134,10
2629,300,9
2210,210,8
292,135,10
1809,174,10
994,208,8
1355,236,5
2630,275,8
153,303,8
1146,111,10
95,120,9
489,275,10
756,147,10
349,45,10
1732,251,7
22,171,10
976,286,7
2631,71,10
2632,49,10
1770,6,10
313,140,9
42,142,7
2368,185,10
205,283,5
1601,126,5
1003,250,10
1105,117,9
2633,182,10
1306,160,10
492,177,10
1691,141,10
2634,49,10
481,142,10
865,216,8
1841,123,7
2040,125,8
1474,208,5
824,176,7
1652,122,8
569,271,10
2635,177,9
2636,206,8
1529,282,10
1464,118,2
2637,284,9
1494,307,9
1766,49,8
2638,271,9
2154,10,10
2463,142,8
1360,213,10
1470,333,10
1720,169,10
160,16,8
1447,137,9
884,175,9
632,225,10
2639,231,7
483,281,6
76,126,10
726,171,8
1120,342,10
1409,125,9
336,140,10
358,39,9
1465,111,9
2149,125,10
375,219,0
2195,180,10
303,330,10
803,147,10
205,126,5
360,121,7
2640,122,6
2641,10,10
250,187,10
2059,97,10
679,118,9
174,49,7
393,234,10
2150,158,10
2642,156,10
1862,122,9
2643,111,8
946,71,10
2644,439,10
2645,71,10
2646,71,8
738,289,10
1302,344,9
472,111,10
2647,161,8
2101,199,7
91,167,9
2648,300,10
149,384,10
2649,293,9
811,288,6
2633,186,8
2650,126,9
1129,177,7
87,217,10
1429,234,10
1256,317,9
570,319,8
2031,24,7
367,10,10
2651,171,10
209,127,10
290,271,9
1739,112,8
337,134,4
2100,193,10
498,145,10
2652,111,7
219,346,10
788,253,10
664,213,8
469,49,10
2653,135,6
22,248,9
735,184,10
1106,248,10
997,242,2
155,192,9
1432,300,10
1590,106,6
1300,180,8
365,431,10
1794,306,4
1283,177,9
508,177,8
1718,219,9
396,201,10
498,142,10
1702,46,10
1613,204,10
675,13,7
128,126,10
428,312,7
1862,121,10
2007,39,9
658,193,8
1208,257,8
1467,39,7
1174,39,10
2654,49,9
2655,321,5
2656,24,10
2657,321,7
1147,168,8
1828,242,7
1890,10,10
2658,161,9
245,222,10
1318,242,8
2411,125,10
691,193,10
232,186,10
587,97,9
632,13,4
2659,231,8
422,305,10
1891,301,10
2660,280,10
2661,177,10
2094,120,10
1051,174,9
556,140,10
1897,49,8
1034,125,9
202,160,6
675,12,8
559,329,6
1636,363,8
1590,45,8
2662,49,9
2293,122,8
337,39,5
2663,175,10
639,301,6
2664,135,8
2010,129,3
2665,71,7
968,71,10
1059,372,9
2076,161,10
22,219,10
2448,214,8
1476,135,10
2546,307,7
180,277,6
2666,248,8
779,134,10
4,165,10
372,24,10
2667,182,8
2345,180,10
1243,112,10
2112,161,10
568,71,10
2668,174,9
632,174,6
553,127,8
2669,148,7
604,97,9
2670,10,10
75,276,10
2671,174,10
144,338,8
841,49,9
251,242,9
844,126,10
494,125,10
1674,177,8
2063,330,9
2672,118,8
1602,71,10
2673,177,6
2387,49,8
479,276,10
996,134,10
1103,312,10
2674,138,10
464,6,10
486,135,10
112,257,9
2398,135,10
2226,97,8
401,174,10
510,16,8
2270,134,10
804,281,9
1098,48,10
803,164,10
523,137,9
762,29,8
132,118,10
492,169,8
2675,14,9
2676,49,8
2164,227,10
1413,234,10
613,12,9
2677,49,10
173,49,10
123,187,9
139,177,10
1585,32,10
2678,97,10
2679,71,10
547,173,10
1052,242,7
1149,250,10
166,180,10
1324,280,9
2680,316,10
2658,174,9
546,32,8
404,141,10
2681,71,10
199,120,8
2253,268,8
1516,126,10
2371,231,10
75,208,10
263,225,10
2682,141,10
581,213,9
952,161,8
2180,204,6
121,337,8
2683,44,7
1517,141,9
2301,127,8
2044,289,8
282,161,9
2684,135,10
1030,328,10
320,123,9
498,234,10
298,111,9
63,148,8
2685,234,10
845,168,10
2686,268,8
464,126,9
488,49,8
1944,10,8
257,13,8
2687,234,10
2124,32,10
716,276,9
1235,283,10
1437,271,9
341,273,10
161,163,9
2688,188,10
888,39,8
2689,174,7
609,49,9
281,283,8
191,112,8
899,13,9
473,283,8
91,187,9
722,38,10
1009,280,10
1110,126,10
2690,127,9
423,176,10
87,196,10
81,248,10
2691,215,10
1011,276,8
1356,229,9
1442,195,10
2603,71,9
1026,126,9
200,44,10
1472,14,10
865,192,6
726,349,6
2517,215,7
265,234,10
320,346,10
2458,236,10
1952,323,9
2692,135,8
321,286,10
1180,107,9
2427,193,9
2267,122,10
1057,363,9
274,283,8
1241,49,8
1098,323,10
759,186,8
348,49,10
773,215,8
551,24,10
2693,161,9
257,346,9
844,188,10
87,247,10
202,137,5
22,322,10
1128,225,10
2694,10,10
1195,177,8
1184,186,8
605,160,9
2695,124,8
151,331,7
248,125,10
1595,174,10
397,271,10
2696,174,10
1357,129,10
2670,180,10
1144,30,10
2697,289,9
1226,231,6
2470,39,4
792,231,10
915,111,6
864,129,10
2698,263,8
628,125,9
1570,161,10
796,71,9
552,161,7
452,300,3
2356,161,10
1365,275,8
398,191,8
2699,280,10
592,336,10
290,193,9
613,255,8
685,140,10
471,395,10
76,99,10
1594,368,10
1012,107,10
920,212,9
2700,97,10
2701,32,10
1933,142,7
2702,173,9
247,125,7
925,295,9
2703,134,10
565,185,10
388,137,10
245,268,10
503,192,8
1694,280,7
863,45,9
1180,188,7
2704,210,10
2705,161,10
2028,10,5
2549,161,8
879,330,10
1760,253,9
2692,97,5
171,111,10
2706,125,9
115,215,5
945,262,10
2268,371,10
2707,204,9
1853,401,8
1483,372,10
2708,175,9
762,111,10
1255,127,10
2709,141,10
2503,49,7
615,118,10
24,196,10
621,280,9
2710,32,10
2711,118,9
2712,174,10
1483,284,4
152,401,10
1012,49,10
1522,280,2
2713,133,8
1297,359,10
1486,49,10
1720,30,10
1790,257,8
1661,354,2
436,164,2
2270,49,10
1382,234,9
1444,165,10
2714,49,10
1210,99,8
1613,174,10
2715,32,10
2716,14,10
2717,142,10
2160,126,10
493,148,10
387,174,10
2718,171,10
790,10,10
1408,277,8
2692,123,3
925,46,10
132,94,10
2028,142,6
1155,197,10
2719,39,9
7,363,10
951,135,9
192,305,10
1149,160,10
2179,174,9
2455,97,10
988,323,10
2346,188,8
579,134,8
2720,199,10
2078,328,10
715,180,8
633,147,10
2721,141,8
2722,160,10
1395,44,6
261,191,9
2723,173,8
2724,231,10
964,271,9
2725,126,9
511,174,9
2726,225,10
1025,184,9
2727,161,5
2728,134,8
1511,174,10
1411,177,10
2729,317,9
702,165,10
2730,213,9
2731,141,7
1399,16,5
2732,251,7
872,227,9
2268,289,8
223,220,8
2733,257,9
667,299,9
1661,177,8
140,330,3
1463,208,8
2734,295,10
1058,148,8
471,280,10
503,14,10
2335,134,9
1853,49,10
187,177,6
1148,177,10
2026,275,9
189,210,9
2216,187,10
547,124,10
463,32,9
1012,210,10
411,231,8
859,306,9
951,16,10
2735,49,7
1171,45,3
2122,138,9
2435,177,10
2736,129,10
2737,275,8
136,142,9
2738,174,2
2739,147,0
2475,134,10
790,135,10
1367,142,7
257,359,9
1355,220,10
489,218,10
872,176,7
2740,206,10
836,180,10
1068,385,9
1698,275,10
22,217,10
718,171,9
1586,44,10
947,49,9
1442,3,10
565,371,9
311,140,9
298,305,9
776,210,9
2581,161,10
1345,335,9
1487,71,8
823,396,7
2205,142,8
1503,193,10
1696,244,9
2741,171,10
109,263,9
1303,300,10
2416,71,4
362,3,10
2022,182,7
920,126,9
270,199,10
1053,247,9
593,234,10
547,282,10
2742,191,10
1636,335,8
1036,124,8
2687,336,9
1130,127,10
1566,49,10
825,300,10
132,284,10
2098,137,9
739,171,5
2193,234,10
1875,387,7
2743,191,7
1352,147,8
802,125,6
2744,3,10
2690,177,9
1409,49,9
46,125,9
1493,39,4
2570,125,9
2745,163,8
1908,280,10
2571,175,9
117,177,10
2746,28,8
2747,174,9
2717,253,7
1891,129,10
2251,289,10
2299,215,10
60,346,9
447,248,7
1154,335,10
284,129,9
2748,317,9
968,117,10
1022,213,10
1524,142,8
1987,187,10
421,175,9
2749,161,10
1085,129,9
1800,201,10
133,227,10
1901,161,10
2263,183,10
2040,277,9
172,276,10
360,142,7
2226,122,10
1548,256,10
1261,363,10
680,283,10
1681,286,7
1226,234,6
1180,186,7
1473,129,10
347,44,10
1432,231,10
356,213,9
2750,163,10
1587,213,10
581,336,9
2751,49,10
2749,137,9
1432,274,10
1835,129,7
476,180,10
2752,174,8
499,49,10
2060,156,7
233,263,9
1432,253,10
664,276,8
1984,280,10
2753,180,10
144,201,10
2754,13,10
585,145,10
866,49,10
1245,288,7
151,189,10
1393,44,10
1483,371,10
674,231,10
421,12,9
2373,44,8
1753,253,10
44,97,10
503,189,10
592,174,10
1889,302,7
2341,243,10
7,258,10
431,169,10
1254,39,8
2755,174,9
1636,125,8
1302,3,5
1909,234,10
2756,49,7
2539,129,7
1892,225,10
2757,231,10
1680,39,9
127,32,10
277,127,10
773,354,9
722,208,7
1339,275,10
1261,278,10
581,15,9
2725,125,7
794,193,10
2758,49,7
1317,134,8
712,193,5
1407,32,9
2300,177,7
1518,330,10
1468,344,8
1206,169,10
2736,125,10
375,121,0
2759,208,8
2760,234,8
450,300,9
2025,174,10
2678,236,10
2761,174,8
706,204,9
2762,71,8
778,161,10
154,107,9
917,129,10
1989,126,10
1174,225,10
22,302,10
1729,118,10
803,204,10
492,286,8
2763,134,9
1204,277,8
1551,127,10
2764,213,10
811,48,10
1140,161,7
2293,111,8
2765,174,10
2766,111,7
685,142,10
1834,39,9
292,123,9
1369,126,10
2767,180,10
2590,133,9
245,163,10
809,206,8
2768,173,10
803,176,10
1225,188,10
322,71,5
1006,135,10
2769,161,10
838,138,8
304,208,8
1701,363,10
1419,118,10
396,120,10
2770,275,10
483,13,10
1962,373,10
2429,49,10
1681,401,8
844,148,10
2771,31,10
764,189,10
2098,123,9
1424,253,8
2772,44,10
1212,129,10
992,413,10
132,141,10
155,171,9
514,160,10
2773,49,10
207,185,9
2774,141,9
2312,141,8
2575,317,10
1890,14,10
357,188,10
2775,44,10
2776,133,10
42,161,8
220,160,9
2777,134,9
104,122,8
2778,71,10
2779,231,10
1758,135,6
2193,10,8
405,193,10
358,286,6
1611,120,10
559,438,9
2766,127,8
829,126,9
245,141,10
1877,137,9
2780,321,9
2781,49,9
210,167,9
602,71,10
858,182,8
2782,129,7
2783,180,10
2736,174,10
795,182,10
2222,44,10
943,336,10
1521,234,10
2784,118,10
1535,176,10
1983,177,7
2785,285,7
248,234,10
702,284,10
2786,126,10
945,257,10
948,111,8
900,39,10
1372,187,9
1127,129,10
592,141,10
1699,300,10
1113,147,10
2187,97,7
865,32,8
1470,224,10
34,141,10
121,330,10
112,192,8
22,112,10
2520,189,10
128,288,8
1038,174,10
2787,161,8
7,174,10
784,168,10
583,13,9
2788,224,10
332,363,8
1250,134,9
2195,126,10
99,212,10
375,184,0
110,129,8
2429,387,5
532,280,8
1626,234,10
327,138,9
537,288,10
628,401,10
2789,6,8
1447,295,10
2790,275,9
378,243,9
132,193,10
2791,126,10
104,71,10
2792,174,10
130,142,10
2672,125,8
2793,236,10
432,141,10
529,286,7
477,71,8
953,112,7
2235,224,6
1749,319,8
1090,317,7
565,283,10
2794,134,10
174,126,10
2795,186,9
1837,161,8
265,258,6
527,99,9
2687,160,9
565,183,9
441,158,8
2796,126,10
785,173,8
2661,142,10
1291,191,8
519,45,8
1431,12,8
2797,32,8
1729,277,10
2798,286,8
360,158,7
1500,234,9
2005,126,7
222,14,10
189,276,9
2293,177,9
18,231,10
460,229,10
2366,126,10
1594,161,4
2799,225,9
1142,255,10
1927,118,7
863,137,9
2800,127,8
1349,178,10
2801,32,6
581,324,9
1494,257,9
2459,44,8
1026,193,10
2591,234,7
2802,204,10
232,298,10
390,142,5
2232,127,8
2463,247,10
154,111,9
2803,12,9
1394,147,9
747,161,8
942,147,8
842,242,8
527,269,8
2804,225,8
914,196,6
822,231,10
745,176,10
228,49,9
22,303,10
87,278,10
2025,39,10
2554,346,10
35,183,10
2805,44,10
304,137,9
1950,177,10
64,127,9
1038,199,9
2236,327,10
559,175,9
2806,39,10
1989,289,10
2807,122,8
1001,120,10
945,44,10
943,134,10
1859,174,7
1795,135,9
2054,147,7
1031,111,10
2217,271,10
2808,161,7
999,111,9
172,428,10
698,112,10
2809,44,10
907,185,7
549,49,9
360,122,8
2810,49,9
2811,48,10
1486,171,10
1136,111,7
154,372,9
2748,316,9
2812,122,7
2813,296,10
2814,127,10
542,161,7
958,230,2
2815,208,9
524,371,9
1132,71,7
1148,111,10
1712,188,10
2816,158,10
1880,160,8
1776,253,7
773,208,10
169,12,4
2817,163,9
18,197,10
1779,32,8
1442,14,10
1127,125,10
2577,140,8
1038,235,9
2818,10,8
814,247,10
581,230,9
590,374,9
7,192,10
161,161,9
2716,184,10
451,342,10
932,189,7
434,161,8
1698,127,10
633,142,10
143,135,9
219,271,10
2479,330,10
857,275,9
2589,177,10
2158,177,10
2652,126,7
680,144,10
1417,324,8
925,234,10
1799,147,7
2819,126,10
418,97,10
2606,234,10
41,316,8
24,107,10
1020,122,8
914,184,7
1393,286,10
2820,129,10
2116,129,10
2821,330,8
2822,272,8
844,189,10
666,49,10
2746,160,8
590,213,10
832,324,10
1023,138,8
2697,183,8
2823,32,8
473,354,6
1062,32,8
739,182,4
1488,193,8
459,283,10
785,10,10
2824,161,8
349,39,10
2825,234,6
115,39,7
123,176,8
2067,174,8
788,44,9
2059,171,10
2826,32,9
2827,164,10
868,120,10
2270,214,10
2828,127,10
2154,127,10
2829,45,10
2808,129,9
460,439,10
1494,39,10
2830,49,8
2340,32,8
889,24,6
2040,134,8
80,49,10
132,168,10
2235,161,10
510,32,5
1865,344,9
237,49,8
1229,180,7
1394,289,9
2831,177,8
2830,134,8
336,216,10
1099,272,10
471,111,10
2048,236,10
176,174,8
726,323,5
2832,161,10
1558,189,8
1130,344,10
2520,183,10
1649,300,10
1037,234,10
1747,156,7
85,199,9
255,252,9
776,321,9
2833,235,10
1168,304,9
1418,49,10
2629,161,10
429,158,10
441,255,8
617,32,10
314,174,9
2834,208,6
2835,346,9
2836,126,9
22,231,10
395,97,10
2837,127,10
279,161,10
1955,174,10
723,126,10
389,161,10
2838,289,10
306,255,9
210,137,8
1012,148,8
506,105,9
1860,309,8
2261,251,3
2518,282,10
135,273,9
2839,112,8
1303,328,10
2840,234,7
400,142,9
99,210,10
2841,335,8
1904,138,8
1276,368,9
2842,174,6
2843,242,10
1966,161,10
1659,280,10
2551,401,8
376,328,7
170,71,10
305,186,7
2844,161,10
1694,147,10
181,322,9
1586,275,10
2110,45,9
2845,141,10
121,138,10
559,339,7
593,247,10
832,127,8
674,158,10
2478,71,9
598,134,10
1320,142,10
2846,112,9
470,10,8
213,384,8
732,206,10
870,335,8
1847,141,10
1030,371,8
2847,71,10
2559,94,7
430,125,10
2047,45,9
1561,336,7
2848,278,10
1170,321,3
926,220,10
2377,44,8
458,175,10
2849,289,10
2335,71,10
1992,276,4
320,301,10
2195,135,10
1709,126,8
1479,141,10
1500,336,9
1484,125,10
529,306,7
997,276,5
1328,183,10
110,111,10
1392,180,10
2850,126,8
90,225,10
616,177,10
26,15,7
2851,134,6
2071,161,8
2852,129,8
462,158,10
2853,126,10
2854,174,9
726,177,9
2194,177,8
1432,272,10
2855,134,9
2640,141,6
287,304,10
785,16,6
2856,275,10
2441,161,10
2476,120,10
2857,197,10
1501,271,8
1809,280,10
1468,14,8
320,274,10
1927,122,9
335,208,7
1121,120,9
231,137,10
692,278,10
835,182,10
637,174,10
1522,328,7
2621,234,8
2858,208,4
2616,213,10
2295,148,10
1567,28,9
760,234,10
2859,177,9
883,142,10
2860,224,10
2760,137,9
818,123,9
282,178,9
1125,111,5
42,335,9
1792,163,10
91,312,10
1566,231,10
115,235,7
1245,44,6
489,270,10
987,338,10
1817,317,7
2861,39,10
1871,137,8
2862,112,9
1794,49,10
2863,118,10
2278,49,8
2244,169,7
598,126,10
2864,346,10
229,278,7
448,161,10
1677,126,10
1052,118,10
2865,165,10
2776,156,9
685,71,10
1080,49,0
2087,272,10
968,42,10
1356,137,10
2866,49,9
2266,242,6
260,138,10
448,201,10
2867,118,8
261,323,10
525,164,10
19,122,10
2868,177,10
925,167,9
2869,28,9
2059,231,10
2562,49,10
2870,32,10
2664,173,10
1952,32,5
1301,39,10
2871,174,9
2872,71,8
926,118,10
1445,231,6
2873,111,9
702,97,9
1098,10,10
151,112,10
333,160,9
1099,257,10
1831,134,8
1968,46,9
547,118,10
124,330,10
333,39,9
295,243,10
22,252,10
1534,32,8
2668,49,9
453,71,10
1951,299,7
2169,193,9
810,174,10
229,255,10
443,187,9
2034,111,10
944,234,8
247,137,5
922,231,10
2151,177,9
2874,126,10
464,212,8
477,10,10
2875,134,10
1660,191,10
616,127,10
2876,367,8
2877,71,7
2293,368,10
2343,32,8
1935,49,10
2878,30,7
659,242,5
1209,175,10
181,71,9
255,138,7
124,168,9
2733,225,7
635,112,6
2330,71,9
441,191,7
471,142,8
2027,122,8
922,305,10
2879,236,8
1038,295,10
1856,126,9
571,171,10
918,134,8
42,293,9
2880,97,8
342,401,7
856,71,10
794,196,7
2881,246,10
909,167,10
534,127,9
1666,45,9
111,182,10
868,32,10
884,112,9
463,156,9
89,129,9
1567,129,9
1287,171,10
712,336,9
982,160,10
401,71,8
55,124,10
2882,171,8
592,71,10
2883,319,8
2553,187,10
459,127,10
1417,140,9
803,268,10
625,234,10
912,127,10
1159,127,8
1177,49,10
755,257,10
2884,234,10
1154,234,9
775,305,9
2885,225,10
2886,49,8
726,123,5
1412,277,9
1396,123,10
1255,217,10
537,14,10
1098,201,10
288,215,8
1094,305,10
2066,16,9
150,111,9
925,161,9
2667,180,8
1335,184,8
2887,49,10
621,137,10
372,28,10
660,184,9
1171,106,2
124,236,9
1470,106,10
1183,299,10
270,193,10
123,24,9
2888,133,10
1820,122,9
1579,111,10
759,182,10
79,231,10
549,171,9
1218,272,9
583,147,9
41,243,10
2889,49,9
1594,111,5
2890,134,10
1442,193,10
712,125,8
2205,163,8
2389,49,10
2707,220,10
42,262,9
2270,321,10
2535,330,6
2113,30,10
2725,10,3
1117,71,10
1640,135,10
299,97,9
2216,188,10
323,48,7
768,173,10
1944,163,10
77,44,7
1274,24,10
1291,193,8
505,39,10
2891,298,10
200,156,10
2612,164,10
398,289,9
1703,191,10
2892,71,5
87,387,9
353,192,7
42,208,10
879,129,10
2453,208,8
444,120,10
147,135,10
524,29,8
679,97,10
42,412,9
426,134,10
882,160,8
670,137,10
539,280,10
2893,160,9
1672,118,10
2894,13,8
321,97,6
2895,289,8
853,15,10
22,338,10
559,191,9
2896,283,10
2897,126,10
2110,191,10
2426,186,10
2898,126,10
2899,174,9
2900,174,8
312,111,10
2901,183,6
2902,174,9
1672,234,10
2158,71,10
1497,210,10
22,328,10
729,97,8
225,118,9
2100,208,9
865,125,9
398,295,7
140,134,7
2056,24,10
22,213,10
2903,182,10
2621,126,8
2295,161,10
2501,174,9
